z,x,y
14,37,-1.4185439719034676
14,38,-0.8974919029533402
14,39,-0.6554690973317112
14,40,-1.1579209805552206
14,41,-1.8204538861175317
14,42,-1.362951830802828
14,43,-0.006661903617752499
14,44,1.0714750556852766
14,45,1.7274182696851428
14,46,2.1417205373980646
14,47,1.9986623539977446
14,48,1.4994571458076988
14,49,1.2958600936180058
14,50,1.6149554958980923
15,0,0.691802394515049
15,1,0.25783764606098836
15,2,0.5351264075835848
15,3,0.4375222629190578
15,4,0.06552516278510769
15,5,-0.7018042713855088
15,6,-1.7455480851827407
15,7,-2.149712344992039
15,8,-1.778923890447885
15,9,-1.3687829401181035
15,10,-1.115432404653368
15,11,-0.8057822742594895
15,12,-0.45288987058163993
15,13,-0.19774518698697624
15,14,-0.07703538365389846
15,15,0.23657646395654605
15,16,0.8296056221619502
15,17,0.8617782932803568
15,18,0.0898535987180407
15,19,-0.3558839737618514
15,20,-0.24507610476157474
15,21,-0.3958616623441842
15,22,-0.3992281942138885
15,23,0.1833767401034324
15,24,0.23271755231833555
15,25,-0.4178553898832018
15,26,-0.4433731018268494
15,27,0.09676475016649673
15,28,0.2828493072159791
15,29,0.3126842472300866
15,30,0.2439503478454703
15,31,-0.2978908176647213
15,32,-0.717057958088724
15,33,-0.661416263559144
15,34,-0.8388980016032271
15,35,-1.1674868220571608
15,36,-0.9940551643325946
15,37,-0.6206457420589477
15,38,-0.3845075799332835
15,39,-0.27850374399642847
15,40,-0.7058683282079532
15,41,-1.210120357888178
15,42,-0.4810574729946388
15,43,0.995357815477786
15,44,1.6941947186895896
15,45,1.8879268141245311
15,46,2.277130528797121
15,47,2.1907602425094774
15,48,1.4876071483015338
15,49,1.1254088407923664
15,50,1.353601048327717
16,0,0.7956049281108072
16,1,0.5812720986787644
16,2,0.881191459065296
16,3,0.475061325125946
16,4,-0.07723306112435974
16,5,-0.38474619606927274
16,6,-0.944217783987443
16,7,-1.480838828113503
16,8,-1.4133670858687828
16,9,-1.2062513781633482
16,10,-1.3322781135315518
16,11,-1.289610765484343
16,12,-0.8069562940646124
16,13,-0.48032574561572566
16,14,-0.4410896184796136
16,15,-0.01743272966977689
16,16,0.5823602480352345
16,17,0.2252227841824667
16,18,-0.87664142433144
16,19,-1.3164141273197283
16,20,-1.0347374108191831
16,21,-0.919906047190853
16,22,-0.8006497210421195
16,23,-0.457100082783782
16,24,-0.5730049891582478
16,25,-1.0178582735922506
16,26,-0.8866483283533904
16,27,-0.35420313934717934
16,28,-0.009452371964638353
16,29,0.23268820623811046
16,30,0.18908306373935735
16,31,-0.39908670082699843
16,32,-0.921639871884727
16,33,-1.007162485760274
16,34,-1.0053329685335641
16,35,-0.7748152417959453
16,36,-0.1667381247606851
16,37,0.14848959662214303
16,38,-0.011585659889329969
16,39,-0.09772375487318753
16,40,-0.16530717499976919
16,41,-0.3093633206168043
16,42,0.08329116446853019
16,43,0.9891306958722123
16,44,1.6118072061968853
16,45,1.8709310092599263
16,46,2.0353246290546982
16,47,1.8049805266568921
16,48,1.1680237677513736
16,49,0.7118984462211623
16,50,0.7175877482195194
